ARPT_IDENT	NAME	STATE_PROV	ICAO	FAA_HOST_ID	LOC_HDATUM	WGS_DATUM	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	ELEV	TYPE	MAG_VAR	WAC	BEACON	SECOND_ARPT	OPR_AGY	SEC_NAME	SEC_ICAO	SEC_FAA	SEC_OPR_AGY	CYCLE_DATE	TERRAIN	HYDRO
PE21813	TENIENTE ALEJANDRO VELASCO ASTETE INTL		SPZO	N	WGE	WGE	S13320860	-13.535722	W071561961	-71.938781	10860	A	W003262 0106	1136	Y		CI					200507		
PE37867	CORONEL FRANCISCO SECADA VIGNETTA INTL		SPQT	N	WGE	WGE	S03470506	-3.784739	W073183170	-73.308806	00306	B	W004388 0106	0950	Y		ML					200507		Y
PE40427	CAPT JOSE A  QUINONES GONZALES INTL		SPHI	N	WGE	WGE	S06471491	-6.787475	W079494115	-79.828097	00097	A	E000374 0106	1011	Y		CI					200506		
PE41498	ATALAYA		SPAY	N	WGE	WGE	S10434482	-10.729117	W073455941	-73.766503	00751	D	W002448 0106	1072			CI					200602		
PE44492	MARIA REICHE NEUMAN		SPZA	N	WGE	WGE	S14511509	-14.854192	W074574252	-74.961811	01860	D	W000445 0706	1135			CI					200609		
PE46648	JULIACA		SPJL	N	WGE	WGE	S15280157	-15.467103	W070092941	-70.158169	12552	D	W004205 0106	1136	Y		CI					200410		
PE49443	PADRE ALDAMIZ		SPTU	N	WGE	WGE	S12364900	-12.613611	W069134300	-69.228611	00659	B	W005533 0206	1136			ML					200603		
PE50845	TENIENTE JAIME A DE MONTREUIL MORALES		SPEO	N	WGE	WGE	S09085861	-9.149614	W078312586	-78.523850	00069	D	E000190 0206	1073			CI					200603		
PE52624	MARIANO MELGAR		SP	SP70	WGE	WGE	S16472950	-16.791528	W071531170	-71.886583	03890	C	W002309 0106	1194			MI					200506		
PE57917	PEDRO CANGA		SPME	N	WGE	WGE	S03330910	-3.552528	W080225288	-80.381356	00115	A	E000152 0106	0951	Y		CI					200601		
PE58436	CHACHAPOYAS		SPPY	N	WGE	WGE	S06120650	-6.201806	W077512183	-77.856064	08333	D	W000509 0106	1011			CI					200506		
PE59318	CAP FAP DAVID ABENZUR RENGIFO INTL		SPCL	N	WGE	WGE	S08224058	-8.377939	W074342747	-74.574297	00513	B	W002426 0106	1072	Y		ML					200605		
PE62974	CORONEL CARLOS CIRIANI SANTA ROSA INTL		SPTN	N	WGE	WGE	S18031200	-18.053333	W070163300	-70.275833	01538	B	W003270 0106	1194	Y		ML					200603		
PE66495	JORGE CHAVEZ INTL		SPIM	N	WGE	WGE	S12011880	-12.021889	W077065155	-77.114319	00113	B	E000059 0106	1135	Y		ML					200411		Y
PE74019	MOISES BENZAQUEN RENGIFO		SPMS	N	WGE	WGE	S05533758	-5.893772	W076070556	-76.118211	00587	D	W002088 0106	1011			CI					200601		
PE74429	COLLIQUE		SPOL	N	WGE	WGE	S11554332	-11.928700	W077034010	-77.061139	00410	B	E000020 0106	1073			ML					200506		
PE75860	CAPITAN MONTES		SPYL	N	WGE	WGE	S04343590	-4.576639	W081151490	-81.254139	00282	B	E001020 0106	1011	Y		ML					200513		
PE87200	CAPITAN FAP GUILLERMO CONCHA IBERICO		SPUR	N	WGE	WGE	S05122070	-5.205750	W080365920	-80.616444	00120	B	E000462 0106	1011	Y		ML					200605		
PE87348	COMANDANTE FAP GERMAN ARIAS GRAZIANI		SPHZ	N	WGE	WGE	S09205080	-9.347444	W077355421	-77.598392	09097	D	W000162 0106	1073			CI					200605		
PE94524	ANDAHUAYLAS		SPHY	N	WGE	WGE	S13422307	-13.706408	W073210136	-73.350378	11300	D	W002160 0106	1135			CI					200513		
PE95661	CADETE GUILLERMO DEL CASTILLO PAREDES		SPST	N	WGE	WGE	S06303147	-6.508742	W076222369	-76.373247	00869	B	W001495 0106	1011			ML					200605		
PE95669	JUANJUI		SPJI	N	WGE	WGE	S07100876	-7.169100	W076434282	-76.728561	01148	D	W001250 0106	1011			CI					200513		
PE95691	SHUMBA		SPJE	N	WGE	WGE	S05353293	-5.592481	W078462630	-78.773972	02477	D	W000214 0106	1011			CI					200605		
PE95701	HUANCABAMBA		SPAB	SP72	WGE	WGE	S05152436	-5.256767	W079263428	-79.442856	06312	D	E000009 0106	1011			PV					200605		
PE95740	IBERIA		SPBR	N	WGE	WGE	S11244168	-11.411578	W069291936	-69.488711	00750	D	W005576 0106	1072			CI					200208		
PE95746	PUERTO ESPERANZA		SPEP	N	WGE	WGE	S09460527	-9.768131	W070422324	-70.706456	00725	D	W005223 0106	1072			PV					200605		
PE95754	MANUEL PRADO		SPMF	N	WGE	WGE	S11193147	-11.325408	W074320831	-74.535642	02247	D	W002002 0106	1072			CI					200406		
PE95778	ALFEREZ FAP D F FERNANDINI		SPNC	N	WGE	WGE	S09524372	-9.878811	W076121727	-76.204797	06070	D	W001086 0206	1073			ML					200603		
PE95782	FRANCISCO CARLE		SPJJ	N	WGE	WGE	S11465932	-11.783144	W075282422	-75.473394	11034	D	W001104 0106	1073			CI					200406		
PE95897	GUEPPI		SPGP	SP01	WGE	WGE	S00070860	-0.119056	W075145251	-75.247919	00680	D	W003571 0106	0950			CI					200605		
PF97775	WOODY ISLAND		VH	VH84	WGE	WGE	N16500070	16.833529	E112204180	112.344944	00045	C	W001107 0106	0618			MI					200603		
PG00004	SWALLOW REEF		RP	RP10	WGE	WGE	N07221570	7.371028	E113503520	113.843110	00010	D	E000084 0106	0857			CI					200513		
PK00001	THAR		OP	OP10	WGE	WGE	N27120191	27.200531	E069091359	69.153775	00167	D	E000466 0106	0550			CI					200604		
PK00007	MIR BAZ		OP	OP11	WGE	WGE	N31112231	31.189531	E070104794	70.179983	02350	D	E001372 0106	0441			CI					200605		
PK00008	BANDARI		OP	OP12	WGE	WGE	N27504757	27.846547	E065093601	65.160003	02524	D	E001089 0106	0550			CI					200604		
PK00010	MAD JUMA		OP	OP13	WGE	WGE	N28212218	28.356161	E070360066	70.600183	00256	D	E000567 0106	0441			MI					200604		
PK00012	BELAB		OP	OP14	WGE	WGE	N30202406	30.340017	E070332404	70.556678	00377	D	E001237 0106	0441			CI					200604		
PK00013	OUZKANI		OP	OP15	WGE	WGE	N30150041	30.250114	E070141065	70.236292	02331	D	E001235 0106	0441			CI					200605		
PK00015	KHOREWAH		OP	OP16	WGE	WGE	N24471406	24.787239	E068332576	68.557156	00016	D	E000196 0106	0550			CI					200604		
PK00022	JAM NIDA NORTHWEST		OP	OP1A	WGE	WGE	N26115328	26.198133	E067301337	67.503714	00420	D	E000396 0106	0550			CI					200605		
PK00029	DADU WEST		OP	OP17	WGE	WGE	N26442686	26.740794	E067395985	67.666625	00128	D	E000459 0206	0550			CI					200604		
PK01570	QASIM		OPQS	N	WGE	WGE	N33333655	33.560153	E073015958	73.033217	01581	C	E002026 0106	0431			MI					200512		
PK01976	SHEIKH ZAYED		OPRK	N	WGE	WGE	N28230204	28.383900	E070164646	70.279572	00271	D	E000581 0106	0441			CI					200603		
PK04756	MUZAFFARABAD		OPMF	N	WGE	WGE	N34202048	34.339022	E073303110	73.508639	02691	D	E002130 0106	0431			CI					200512	Y	
PK08449	KOT ADDU		OP	OP18	WGE	WGE	N30294155	30.494875	E070581592	70.971089	00423	D	E001244 0106	0441			CI					200505		
PK13746	RAWALAKOT		OPRT	N	WGE	WGE	N33505877	33.849658	E073475333	73.798147	05479	A	E002039 0106	0431			CI					200607	Y	
PK17371	ALLAMA IQBAL INTL		OPLA	N	WGE	WGE	N31311763	31.521564	E074241294	74.403594	00712	B	E001269 0106	0440			ML					200601		Y
PK20868	TALHAR		OPTH	N	IND	WGE	N24502947	24.841519	E068501827	68.838408	00028	D	E000193 0106	0550			MI					200605		
PK21603	SHAHBAZ AB		OPJA	N	WGE	WGE	N28170300	28.284167	E068265896	68.449711	00185	B	E001027 0106	0441			ML					200513		
PK26434	JINNAH INTL		OPKC	N	WGE	WGE	N24542357	24.906547	E067093887	67.160797	00100	A	E000255 0106	0550			CI					200607		Y
PK26927	ZHOB		OPZB	N	WGE	WGE	N31213017	31.358381	E069274898	69.463606	04728	A	E001422 0106	0441			CI					200607		
PK27145	D I KHAN		OPDI	N	WGE	WGE	N31543392	31.909422	E070534790	70.896639	00594	D	E001454 0106	0441			CI					200602		
PK27177	CHITRAL		OPCH	N	WGE	WGE	N35531173	35.886592	E071480208	71.800578	04920	D	E002471 0106	0431			CI					200501		
PK28198	MULTAN INTL		OPMT	N	WGE	WGE	N30121160	30.203222	E071250880	71.419111	00403	A	E001188 0106	0441			CI					200608		
PK28441	SHAREA FAISAL		OPSF	N	WGE	WGE	N24522714	24.874206	E067070662	67.118506	00029	C	E000253 0106	0550			MI					200513		
PK30451	CHASHMA		OP	OP19	WGE	WGE	N32252816	32.424489	E071273068	71.458522	00645	D	E001511 0106	0431			CI					200407		
PK36538	QUETTA		OPQT	N	WGE	WGE	N30150493	30.251369	E066561595	66.937764	05267	B	E001351 0106	0441	Y		ML					200609		
PK37223	MOENJODARO		OPMJ	N	WGE	WGE	N27200656	27.335156	E068083499	68.143053	00154	D	E000515 0106	0550			CI					200607		
PK37345	SUKKUR		OPSK	N	WGE	WGE	N27431916	27.721989	E068473006	68.791683	00196	A	E000543 0106	0550			CI					200607		
PK45213	RISALPUR		OPRS	N	WGE	WGE	N34045200	34.081112	E071582130	71.972583	01050	C	E002154 0106	0431	Y		MI					200512		
PK47414	SAIDU SHARIF		OPSS	N	WGE	WGE	N34484880	34.813556	E072211013	72.352814	03183	D	E002259 0106	0431			CI					200607		
PK48442	FAISALABAD INTL		OPFA	N	WGE	WGE	N31215405	31.365014	E072594143	72.994842	00591	A	E001298 0106	0440			CI					200607		
PK48763	NAWABSHAH		OPNH	N	WGE	WGE	N26130999	26.219442	E068232419	68.390053	00095	A	E000369 0106	0550			CI					200607		
PK48939	MINHAS		OP	OP20	WGE	WGE	N33520873	33.869092	E072240335	72.400931	01023	C	E002102 0106	0431			MI					200512		
PK49985	MIANWALI		OPMI	N	WGE	WGE	N32334712	32.563089	E071341445	71.570681	00690	C	E001529 0106	0431			MI					200603		
PK57444	VELHARI		OP	OP21	WGE	WGE	N30052909	30.091414	E072091354	72.153761	00430	D	E001149 0106	0440			MI					200510		
PK57563	CHANDHAR		OP	OP1Y	WGE	WGE	N32044022	32.077839	E073472462	73.790172	00620	D	E001371 0106	0431			CI					200604		
PK58729	OKARA		OPOK	N	WGE	WGE	N30442769	30.741025	E073212785	73.357736	00568	D	E001197 0106	0440			MI					200512		
PK65896	WALTON		OPLH	N	WGE	WGE	N31294126	31.494794	E074204646	74.346239	00679	D	E001267 0106	0440	Y		CI					200604		
PK70852	MANGLA		OPMA	N	WGE	WGE	N33030031	33.050086	E073381817	73.638381	00902	D	E001522 0106	0431			CI					200512		
PK73223	PESHAWAR INTL		OPPS	N	WGE	WGE	N33593808	33.993911	E071305249	71.514581	01158	B	E002159 0106	0431			ML					200512		Y
PK74027	WANA		OPWN	N	WGE	WGE	N32181679	32.304664	E069341356	69.570433	04550	D	E001563 0106	0431			CI					200510		
PK83690	CHAKLALA		OPRN	N	WGE	WGE	N33365995	33.616653	E073055724	73.099233	01668	B	E002032 0106	0431			ML					200609		
PK85581	MASROOR		OPMR	N	WGE	WGE	N24533683	24.893564	E066561951	66.938753	00035	C	E000261 0106	0550	Y		MI					200601		
PK87590	SKARDU		OPSD	N	WGE	WGE	N35200783	35.335508	E075320977	75.536047	07316	D	E002197 0106	0432			CI					200607		
PK89230	TURBAT INTL		OPTU	N	WGE	WGE	N25591093	25.986369	E063014860	63.030167	00498	D	E000546 0106	0549			CI					200513		
PK92925	GWADAR		OPGD	N	WGE	WGE	N25135991	25.233308	E062194618	62.329494	00036	D	E000490 0106	0549			CI					200607		
PK93146	BAHAWALPUR		OPBW	N	WGE	WGE	N29205316	29.348100	E071430473	71.717981	00392	D	E001062 0106	0441			CI					200510		
PK93598	RAJANPUR		OP	OP22	WGE	WGE	N29155030	29.263972	E070111110	70.186417	00401	D	E001101 0106	0441			MI					200510		
PK94818	PASNI		OPPI	N	IND	WGE	N25172575	25.290487	E063204230	63.345083	00033	D	E000450 0106	0549			CI					200607		
PK95862	GILGIT		OPGT	N	WGE	WGE	N35550763	35.918786	E074200112	74.333644	04796	D	E002355 0106	0432			CI					200607		
PK99711	PANJGUR		OPPG	N	WGE	WGE	N26571637	26.954547	E064075706	64.132517	03289	D	E001017 0106	0549			CI					200510		
PK99714	BHAGATANWALA		OPBG	N	WGE	WGE	N32032199	32.056108	E072565424	72.948400	00600	D	E001400 0106	0431			MI					200508		
PK99721	THAL		OP	OP23	WGE	WGE	N33231549	33.387636	E070351956	70.588767	02650	D	E002096 0106	0431			CI					200604		
PK99725	MANDI BAHAUDDIN		OP	OP24	WGE	WGE	N32360495	32.601375	E073303020	73.508389	00750	D	E001460 0106	0431			CI					200605		
PK99729	GURHA SALIM		OP	OP25	WGE	WGE	N32524273	32.878536	E073361910	73.605306	00800	D	E001498 0106	0431			CI					200605		
PK99734	KHEWRA		OP	OP26	WGE	WGE	N32374492	32.629144	E073012128	73.022578	00767	D	E001483 0106	0431			CI					200604		
PK99737	RAHWALI		OP	OP27	WGE	WGE	N32142032	32.238978	E074075149	74.130969	00745	D	E001382 0106	0432			CI					200604		
PK99741	DHINGAR		OP	OP28	WGE	WGE	N29552400	29.923333	E066444588	66.746078	05215	D	E001311 0106	0441			CI					200604		
PK99749	SUI		OPSU	N	WGE	WGE	N28384251	28.645142	E069103690	69.176917	00763	D	E001051 0106	0441			PV					200207		
PK99750	KASHMOR		OP	OP31	WGE	WGE	N28281403	28.470564	E069355661	69.599058	00260	D	E001014 0106	0441			PV					200405		
PK99752	KHAIRPUR		OP	OP32	WGE	WGE	N28020983	28.036064	E069402946	69.674850	00300	D	E000555 0106	0441			CI					200604		
PK99753	NUSHKI		OPNK	N	WGE	WGE	N29322044	29.539011	E066012402	66.023339	03200	D	E001284 0106	0441			CI					200606		
PK99756	KANDHKOT		OP	OP33	WGE	WGE	N28162641	28.274003	E069163353	69.275981	00250	D	E000599 0106	0441			CI					200604		
PK99757	NOK KUNDI		OP	OP34	WGE	WGE	N28490998	28.819439	E062435040	62.730667	02227	D	E001319 0106	0442			CI					200605		
PK99758	KHARAN		OPKN	N	WGE	WGE	N28354989	28.597192	E065252117	65.422547	02408	D	E001178 0106	0442			CI					200604		
PK99759	JUZZAK		OP	OP35	WGE	WGE	N29022578	29.040494	E061385061	61.647392	02861	D	E001398 0106	0442			MI					200405		
PK99762	ROBRAY		OP	OP36	WGE	WGE	N26150700	26.251944	E063074901	63.130280	01840	D	E000573 0106	0549			PV					200405		
PK99776	PANO AQIL SOUTHEAST		OP	OP37	WGE	WGE	N27484729	27.813136	E069100142	69.167061	00200	D	E000543 0106	0550			CI					200605		
PK99777	D G KHAN		OPDG	N	WGE	WGE	N29573964	29.961011	E070290933	70.485925	00492	D	E001186 0106	0441			CI					200607		
PL00003	RUDNIKI		EPCH	N	WGE	WGE	N50530600	50.885000	E019121700	19.204722	00860	D	E003420 0106	0232			CI					200512		
PL00005	SWIDWIN		EPSN	N	WGE	WGE	N53472630	53.790639	E015493450	15.826250	00385	C	E002587 0106	0169			MI					200601		
PL00007	DABIE		EPSD	N	WGE	WGE	N53233161	53.392114	E014380159	14.633775	00003	D	E002353 0106	0169			CI					200512		
PL00008	SZYMANY		EPSY	N	WGE	WGE	N53285469	53.481858	E020561569	20.937692	00463	D	E004282 0106	0169			PV					200513		
PL00009	POWIDZ		EPPW	N	WGE	WGE	N52224600	52.379444	E017511400	17.853889	00371	C	E003285 0106	0169			MI					200606		
PL00011	SZWEDEROWO		EPBY	N	WGE	WGE	N53054849	53.096803	E017583961	17.977669	00235	B	E003344 0106	0169			ML					200512		
PL00012	MALBORK		EPMB	N	WGE	WGE	N54013700	54.026944	E019080300	19.134167	00016	C	E004005 0106	0169			MI					200513		
PL00013	MIROSLAWIEC		EPMI	N	WGE	WGE	N53234226	53.395072	E016045813	16.082814	00459	C	E003020 0106	0169			MI					200513		
PL00014	MINSK MAZOWIECKI		EPMM	N	WGE	WGE	N52114390	52.195528	E021392130	21.655917	00604	C	E004293 0106	0168			MI					200601		
PL00017	PRUSZCZ GDANSKI		EPPR	N	WGE	WGE	N54145270	54.247972	E018401770	18.671583	00021	C	E003535 0106	0169			MI					200513		
PL00018	RADOM		EPRA	N	WGE	WGE	N51232100	51.389167	E021124800	21.213333	00584	C	E004160 0106	0232			MI					200509		
PL00049	PILA		EPPI	N	WGE	WGE	N53101200	53.170000	E016424500	16.712500	00259	D	E003124 0106	0169			MI					200401		
PL00050	DEBLIN		EPDE	N	WGE	WGE	N51330500	51.551389	E021533700	21.893611	00392	C	E004277 0106	0232			MI					200513		
PL00063	REDZIKOWO		EPSK	N	WGE	WGE	N54284400	54.478889	E017062700	17.107500	00217	C	E003256 0106	0169			MI					200512		
PL00064	LEGNICA		EPLE	N	WGE	WGE	N51105790	51.182750	E016104160	16.178222	00407	D	E002558 0106	0232			CI					200513		
PL00068	OKSYWIE		EPOK	N	WGE	WGE	N54344690	54.579694	E018310190	18.517194	00144	C	E003528 0106	0169			MI					200601		
PL00069	CEWICE		EPCE	N	WGE	WGE	N54245773	54.416036	E017454783	17.763286	00495	D	E003377 0106	0169			MI					200513		
PL00072	KRZESINY		EPKS	N	WGE	WGE	N52195419	52.331719	E016575914	16.966428	00265	C	E003133 0106	0169			MI					200608		
PL00078	BABICE		EPBC	EP61	WGE	WGE	N52160658	52.268494	E020543977	20.911047	00352	D	E004181 0106	0169			CI					200513		
PL00079	MODLIN		EPMO	N	WGE	WGE	N52270400	52.451111	E020390640	20.651778	00341	C	E004153 0106	0169			MI					200513		
PL00096	LASK		EPLK	N	WGE	WGE	N51330600	51.551667	E019104461	19.179058	00633	C	E003455 0106	0232	Y		MI					200410		
PL00105	BIRCZA		EP	EP62	WGE	WGE	N49392382	49.656617	E022304784	22.513289	00426	D	E004211 0106	0232			CI					200512		
PL00112	SOCHACZEW		EPSO	N	WGE	WGE	N52115500	52.198611	E020173400	20.292778	00259	D	E004076 0106	0169			MI					200106		
PL00119	MUCHOWIEC		EPKM	N	WGE	WGE	N50141733	50.238147	E019020305	19.034181	00909	D	E003357 0106	0232			CI					200601		
PL00124	KAMIEN SLASKI		EPKN	N	WGE	WGE	N50314510	50.529194	E018050578	18.084939	00683	D	E003230 0106	0232			CI					200609		
PL00125	SPALA GLINNIK NOWY		EP	EP63	WGE	WGE	N51350197	51.583881	E020054745	20.096515	00570	D	E004002 0106	0232			MI					200405		
PL07575	BABIMOST		EPZG	N	WGE	WGE	N52081866	52.138517	E015475480	15.798556	00194	D	E002526 0106	0169			CI					200512		
PL11843	PYRZOWICE		EPKT	N	WGE	WGE	N50282731	50.474253	E019044807	19.080019	00995	A	E003377 0106	0232			CI					200513		
PL19851	GOLENIOW		EPSC	N	WGE	WGE	N53350503	53.584731	E014540794	14.902206	00154	A	E002408 0106	0169			CI					200513		
PL29372	LUBLINEK		EPLL	N	WGE	WGE	N51431877	51.721881	E019235328	19.398133	00604	D	E003501 0106	0232			CI					200513		
PL32126	LECHA WALESY		EPGD	N	WGE	WGE	N54223925	54.377569	E018275840	18.466222	00489	D	E003505 0106	0169			CI					200602		Y
PL36197	TORUN		EPTO	N	WGE	WGE	N53014516	53.029211	E018324522	18.545894	00164	D	E003439 0106	0169			CI					200513		
PL37542	MIELEC		EPML	N	WGE	WGE	N50192019	50.322275	E021274367	21.462131	00548	D	E004116 0106	0232			CI					200513		
PL42045	STRACHOWICE		EPWR	N	WGE	WGE	N51060966	51.102683	E016530901	16.885836	00404	A	E003069 0106	0232			CI					200512		
PL45517	JASIONKA		EPRZ	N	WGE	WGE	N50063585	50.109958	E022010840	22.019000	00675	A	E004178 0106	0232			CI					200508		
PL45977	LAWICA		EPPO	N	WGE	WGE	N52251571	52.421031	E016493477	16.826325	00308	D	E003118 0206	0169			CI					200603		
PL51821	OKECIE		EPWA	N	WGE	WGE	N52095670	52.165750	E020580164	20.967122	00362	D	E004182 0106	0169			CI					200513		Y
PL62705	LUBIN		EPLU	N	WGE	WGE	N51252283	51.423008	E016114617	16.196158	00512	D	E002569 0106	0232			CI					200602		
PL93746	BALICE		EPKK	N	WGE	WGE	N50043983	50.077731	E019470541	19.784836	00791	B	E003458 0106	0232			ML					200512		
PM00006	LA CABEZONA		MP	MP03	WGE	WGE	N08204428	8.345633	W082301537	-82.504269	00031	D	W000510 0706	0768			PV					200609		
PM00007	FINCA 45		MP	MP02	WGE	WGE	N09323182	9.542172	W082435982	-82.733283	00056	D	W000563 0706	0768			PV					200609		
PM00008	CAP JUSTINIANO MONTENEGRO		MP	MP00	WGE	WGE	N07332477	7.556881	W080012403	-80.023342	00033	D	W002119 0106	0830			CI					200609		Y
PM03183	TOCUMEN INTL		MPTO	N	WGE	WGE	N09041691	9.071364	W079230043	-79.383453	00135	A	W002538 0106	0769	Y		CI					200606		
PM11406	FINCA 67		MP	MP17	NAS	WGE	N09255201	9.431113	W082295158	-82.497660	00030	D	W001004 0106	0768			PV					200513		
PM14968	PENONOME		MP	MP18	WGE	WGE	N08301380	8.503833	W080213720	-80.360333	00282	D	W002098 0106	0769			CI					200512		
PM33067	CAP SCARLET MARTINEZ		MP	MP19	WGE	WGE	N08223315	8.375875	W080074034	-80.127872	00105	D	W002172 0106	0769			CI					200511		
PM36615	AUGUSTO VERGARA		MP	MP20	WGE	WGE	N07512655	7.857375	W080163392	-80.276089	00069	D	W002057 0106	0830			CI					200510		
PM49390	ALVARO BERROA		MP	MP21	WGE	WGE	N08461339	8.770386	W082395168	-82.664356	05000	D	W000468 0106	0768			CI					200512		
PM56367	ENRIQUE MALEK INTL		MPDA	N	WGE	WGE	N08232761	8.391003	W082260597	-82.434992	00089	A	W000509 0106	0768	Y		CI					200605		
PM61172	CAP MANUEL NINO INTL		MPCH	N	WGE	WGE	N09273109	9.458636	W082310050	-82.516806	00019	A	W001000 0106	0768			CI					200512		
PM70754	INGENIO SANTA ROSA		MP	MP22	WGE	WGE	N08114280	8.195222	W080393130	-80.658694	00109	D	W001549 0106	0769			PV					200603		
PM74340	ENRIQUE ADOLFO JIMENEZ		MPEJ	N	WGE	WGE	N09212390	9.356639	W079520269	-79.867414	00025	D	W002384 0106	0769	Y		CI					200601		
PM78234	CALZADA LARGA		MP	MP23	WGE	WGE	N09095862	9.166283	W079324228	-79.545078	00394	D	W002486 0106	0769			CI					200512		
PM80180	MARCOS A GELABERT INTL		MPMG	N	WGE	WGE	N08582402	8.973339	W079332010	-79.555583	00031	A	W002460 0106	0769	Y		CI					200603		
PM80563	BOCAS DEL TORO INTL		MPBO	N	WGE	WGE	N09202707	9.340853	W082150303	-82.250842	00010	D	W001084 0106	0768			CI					200605		
PM81321	ALONSO VALDERRAMA		MPCE	N	WGE	WGE	N07591621	7.987836	W080243506	-80.409739	00033	D	W002020 0106	0830			CI					200512		
PM83459	CHAME		MP	MP24	WGE	WGE	N08351846	8.588461	W079532309	-79.889747	00141	D	W002288 0106	0769			CI					200513		
PM88730	PUNTA COCOS		MP	MP26	WGE	WGE	N08132945	8.224847	W078541567	-78.904353	00066	D	W003028 0106	0769			PV					200512		
PM94986	HOWARD		MPHO	N	WGE	WGE	N08545326	8.914794	W079355868	-79.599633	00052	A	W002437 0106	0769	Y		CI					200609		
PM94989	FINCA CEIBA		MP	MP01	WGE	WGE	N08211800	8.355000	W082501100	-82.836388	00052	D	W000358 0106	0768			CI					200603		
PM94990	DEBORAH		MP	MP27	WGE	WGE	N09305809	9.516136	W082354367	-82.595464	00020	D	W001006 0606	0768			PV					200608		
PM94991	FINCA 32		MPZL	N	NAS	WGE	N09253751	9.427086	W082334558	-82.562661	00023	D	W000579 0106	0768			CI					200603		
PM95008	RUBEN CANTU		MPSA	N	WGE	WGE	N08050815	8.085597	W080564291	-80.945253	00272	B	W001428 0106	0769			ML					200603		
PO05955	LAJES		LPLA	N	WGE	WGE	N38454263	38.761842	W027052687	-27.090797	00180	C	W010476 0106	0350	Y		MI					200609	Y	Y
PO07226	SANTA MARGARIDA		LP	LP77	WGE	WGE	N39240850	39.402361	W008172060	-8.289056	00541	D	W003439 0106	0347			MI					200511		
PO12169	FLORES		LPFL	N	WGE	WGE	N39271898	39.455272	W031075290	-31.131361	00112	A	W012216 0106	0351			CI					200605		Y
PO14519	EVORA		LPEV	N	WGE	WGE	N38320050	38.533472	W007532270	-7.889639	00807	D	W003322 0106	0347			CI					200609		
PO18409	HORTA		LPHR	N	WGE	WGE	N38311162	38.519894	W028425714	-28.715872	00118	A	W011224 0106	0350	Y		CI					200609		
PO21079	PORTIMAO		LPPM	N	WGE	WGE	N37085759	37.149331	W008350226	-8.583961	00005	A	W003422 0106	0347			CI					200409		
PO21642	BRAGA		LPBR	N	WGE	WGE	N41351341	41.587058	W008264250	-8.445139	00247	D	W003582 0106	0318	Y		CI					200409		
PO32344	PORTO		LPPR	N	WGE	WGE	N41145300	41.248055	W008405300	-8.681389	00228	A	W004013 0106	0318			CI					200609		
PO39034	GRACIOSA		LPGR	N	WGE	WGE	N39053181	39.092169	W028014745	-28.029847	00086	A	W011108 0106	0350			CI					200605		
PO46832	COIMBRA		LPCO	N	WGE	WGE	N40092600	40.157223	W008281200	-8.470000	00587	D	W003511 0106	0318	Y		CI					200502		
PO53763	TANCOS		LPTN	N	WGE	WGE	N39283050	39.475140	W008215250	-8.364583	00266	C	W003458 0106	0347	Y		MI					200511		
PO54748	SINTRA		LPST	N	WGE	WGE	N38495179	38.831053	W009202239	-9.339553	00440	C	W004037 0106	0347	Y		MI					200602		
PO57880	MADEIRA		LPMA	N	WGE	WGE	N32415240	32.697889	W016462803	-16.774453	00192	A	W006350 0106	0419	Y		CI					200609		
PO58200	PONTA DELGADA		LPPD	N	WGE	WGE	N37442826	37.741184	W025415233	-25.697870	00259	A	W010106 0106	0350	Y		CI					200609		
PO63533	MONTE REAL		LPMR	N	WGE	WGE	N39495248	39.831244	W008531414	-8.887261	00187	C	W003584 0106	0347	Y		MI					200602		
PO65908	PICO		LPPI	N	WGE	WGE	N38331560	38.554333	W028262880	-28.441333	00109	A	W011166 0106	0350			CI					200503		
PO72125	PORTO SANTO		LPPS	N	WGE	WGE	N33042419	33.073386	W016205991	-16.349975	00341	B	W006254 0106	0419	Y		ML					200609		
PO72779	SAO JORGE		LPSJ	N	WGE	WGE	N38395580	38.665500	W028103294	-28.175817	00311	D	W011113 0106	0350			CI					200605		
