ARPT_IDENT	HIGH_IDENT	LOW_IDENT	HIGH_HDG	LOW_HDG	LENGTH	RWY_WIDTH	SURFACE	PCN	HE_WGS_LAT	HE_WGS_DLAT	HE_WGS_LONG	HE_WGS_DLONG	HE_ELEV	HE_SLOPE	HE_TDZE	HE_DT	HE_DT_ELEV	HLGT_SYS_1	HLGT_SYS_2	HLGT_SYS_3	HLGT_SYS_4	HLGT_SYS_5	HLGT_SYS_6	HLGT_SYS_7	HLGT_SYS_8	LE_WGS_LAT	LE_WGS_DLAT	LE_WGS_LONG	LE_WGS_DLONG	LE_ELEV	LE_SLOPE	LE_TDZE	LE_DT	LE_DT_ELEV	LLGT_SYS_1	LLGT_SYS_2	LLGT_SYS_3	LLGT_SYS_4	LLGT_SYS_5	LLGT_SYS_6	LLGT_SYS_7	LLGT_SYS_8	HE_TRUE_HDG	LE_TRUE_HDG	CLD_RWY	HELAND_DIS	HE_TAKEOFF	LELAND_DIS	LE_TAKEOFF	CYCLE_DATE
US27633	19	01	194.0	14.0	04400	00150	ASP		N35445573	35.748814	W081232446	-81.390128	1166.9	-0.6	1167.0		U	06	09	43						N35441266	35.736850	W081233200	-81.392222	1142.7	0.6	1154.0		U	06	09	50						188.1	8.1		04400	04400	04400	04400	200505
US27633	24	06	242.0	62.0	06400	00150	ASP		N35444194	35.744983	W081224641	-81.379558	1189.2	-0.8	1189.0		U	01	02	05	08	15	50			N35440597	35.734992	W081235028	-81.397300	1136.2	0.8	1151.0		U	05	09	43						235.0	55.0		06400	06400	06400	06400	200505
US27640	24	06	248.0	68.0	06003	00100	CON		N32114257	32.195158	W082214320	-82.362000	268.8	0.1	274.0		U	01	02	05	08	15	50			N32111542	32.187617	W082224532	-82.379256	272.3	-0.1	274.0		U	01	05	09	50					243.0	63.0		06003	06003	06003	06003	200605
US27640	31	13	317.0	137.0	05000	00150	CON		N32112316	32.189767	W082215673	-82.365758	272.1	U	273.0		U									N32115604	32.198900	W082224025	-82.377847	271.7	U	273.0		U									312.0	132.0		05000	05000	05000	05000	200605
US27643	31	13	311.0	131.0	03204	00060	ASP		N37141301	37.236947	W076424083	-76.711342	22.0	0.8	U		U	01	06	09	48					N37142902	37.241394	W076431502	-76.720839	48.0	-0.8	U		U	01	06	09	48					300.5	120.5		03204	03204	03204	03204	200607
US27647	21	03	215.0	35.0	06497	00100	ASP		N38061134	38.103150	W092323362	-92.542672	869.0	-0.1	869.0		U	01	06	43						N38052010	38.088917	W092332261	-92.556281	863.0	0.1	863.0		U	01	06	43						217.1	37.1		06497	06497	06497	06497	200201
US27658	27	09	270.0	90.0	05600	00075	ASP		N31241100	31.403056	W084185000	-84.313889	U	U	U		U	07								N31241100	31.403056	W084195399	-84.331664	U	U	U		U	07								270.0	90.0		05600	05600	05600	05600	200511
US27706	30	12	299.0	119.0	04500	00075	ASP		N41024777	41.046603	W078241937	-78.405381	1511.9	U	U		U	01	06	09	50					N41030217	41.050603	W078251493	-78.420814	1510.1	U	U		U	01	06	50						289.0	109.0		04500	04500	04500	04500	200304
US27746	29	11	290.0	110.0	05464	00050	ASP		N38033084	38.058567	W117043464	-117.076289	5406.0	0.3	5417.0		U									N38040181	38.067169	W117053062	-117.091839	5425.0	-0.3	5425.0		U									305.0	125.0		05464	05464	05464	05464	200208
US27746	33	15	330.0	150.0	07057	00080	ASP		N38025574	38.048817	W117051092	-117.086367	5391.7	0.5	5406.0		U	01	06	43						N38040312	38.067533	W117053380	-117.092722	5425.9	-0.5	5426.0		U	01	06	50						345.0	165.0		07057	07057	07057	08712	200208
US27763	21	03	206.0	26.0	08500	00150	ASP		N33255501	33.431947	W112220300	-112.367500	968.0	-0.3	U	2100	U	06	09	50						N33244900	33.413611	W112230499	-112.384719	940.0	0.3	U		U	06	09	50						218.0	38.0		06400	09500	08500	08500	200310
US27783	32	14	324.0	144.0	04200	00040	ASP		N34271642	34.454560	W084103658	-84.176828	U	U	U		U	01	07							N34274824	34.463401	W084110882	-84.185784	U	U	U		U	01	07							320.0	140.0		04200	04200	04200	04200	200606
US27794	21	03	213.0	33.0	04624	00150	CON		N33382546	33.640406	W095263781	-95.443836	546.2	-0.3	546.0		U									N33374900	33.630278	W095271085	-95.453014	530.3	0.3	546.0		U									217.2	37.2		04624	04624	04624	04624	200403
US27794	32	14	317.0	137.0	04624	00150	CON		N33375879	33.632997	W095263735	-95.443708	547.3	-0.2	548.0		U									N33383443	33.642897	W095271164	-95.453233	539.5	0.2	548.0		U									321.2	141.2		04624	04624	04624	04624	200403
US27794	35	17	355.0	175.0	06002	00150	ASP		N33374199	33.628331	W095271493	-95.454147	526.3	0.2	532.0		U	01	06	43						N33384135	33.644819	W095271595	-95.454431	541.0	-0.2	541.0		U	01	06	50						359.2	179.2		06002	06002	06002	06002	200608
US27869	29	11	296.0	116.0	06693	00150	ASP		N34442940	34.741500	W087354807	-87.596686	550.0	-0.1	550.0		U	01	02	05	08	15				N34445646	34.749017	W087370127	-87.617019	542.0	0.1	544.0		U	01	05	09	43					294.0	114.0		06693	06693	06693	06693	200607
US27869	36	18	3.0	183.0	04000	00100	ASP		N34442375	34.739931	W087365778	-87.616050	541.0	-0.1	547.0		U	01	06	50						N34450330	34.750917	W087365664	-87.615733	539.0	0.1	547.0		U	01	06	50						1.0	181.0		04000	04000	04000	04000	200607
US27904	28L	10R	279.0	99.0	03909	00075	ASP		N44493492	44.826367	W093270482	-93.451339	898.0	0.2	906.0	0200	898.0	01	05	09	43					N44494230	44.828417	W093275806	-93.466128	905.1	-0.2	906.0		U	01	02	05	08	15	43			281.0	101.0		03709	03909	03909	03909	200403
US27904	28R	10L	279.0	99.0	03599	00075	ASP		N44493944	44.827622	W093270110	-93.450306	899.0	0.2	903.0		U	01	06							N44494623	44.829508	W093275011	-93.463919	905.0	-0.2	905.5		U	01	06							281.0	101.0		03599	03599	03599	03599	200403
US27904	36	18	4.0	184.0	02691	00075	ASP		N44491772	44.821589	W093271960	-93.455444	904.0	-0.2	U		U	01	06	09	43					N44494415	44.828931	W093271569	-93.454358	899.0	0.2	U		U	01	06	09	43					6.0	186.0		02691	02691	02691	02691	199812
US27917	24	06	243.0	63.0	07316	00100	ASP		N35304985	35.513847	W108463900	-108.777500	6472.1	-0.1	6472.0		U	01	06	50						N35302977	35.508269	W108480398	-108.801106	6464.6	0.1	6465.0		U	01	06	50						253.9	73.9		07316	07316	07316	07316	200606
US27983	30	12	302.0	122.0	06000	00100	CON		N43093956	43.160989	W095113848	-95.194022	1333.0	0.1	1337.0	0500	U	01	06	09	43					N43101460	43.170722	W095124380	-95.212167	1338.0	-0.1	1338.0		U	01	02	06	15	43				306.2	126.2		05500	06000	06000	06000	200609
US27983	36	18	2.0	182.0	05100	00075	CON		N43092943	43.158175	W095121226	-95.203406	1337.0	0.0	1337.0		U	01	06	09	50					N43101960	43.172111	W095120560	-95.201556	1334.7	0.0	1337.0		U	01	06	09	50					5.6	185.6		05100	05100	05100	05100	200609
US28026	35	17	356.0	176.0	05200	00075	ASP		N36170807	36.285575	W095284668	-95.479633	733.2	U	U	0250	U	01	06	09	50					N36175949	36.299858	W095284655	-95.479597	U	U	U		U	01	06	09	50					0.1	180.1		04950	05200	05200	05200	200506
US28045	23	05	234.0	54.0	02801	00209	GRS		N45385486	45.648572	W095185812	-95.316144	1393.0	-0.5	U		U									N45383986	45.644406	W095193112	-95.325311	1380.0	0.5	U		U									238.0	58.0		02801	02801	02801	02801	200205
US28045	33	15	337.0	157.0	04500	00075	ASP		N45381104	45.636400	W095190318	-95.317550	1372.0	0.4	1388.0		U	07								N45385333	45.648147	W095192259	-95.322942	1390.0	-0.4	U		U	07								341.0	161.0		04500	04500	04500	04500	200205
US28086	32	14	319.0	139.0	03200	00050	ASP		N33461300	33.770278	W097440600	-97.735000	897.0	0.3	U		U	07								N33463900	33.777500	W097442800	-97.741111	905.0	-0.3	U		U	07								325.0	145.0		03200	03200	03200	03200	200411
US28095	25	07	251.0	71.0	08001	00150	PEM		N31154822	31.263394	W081271749	-81.454858	20.1	0.0	26.0		U	01	05	09	50					N31151520	31.254222	W081284127	-81.478131	19.3	0.0	26.0		U	01	02	05	08	15	50			245.0	65.0		08001	08201	08001	08901	200602
US28098	25	07	255.0	75.0	03320	00050	ASP		N36235600	36.398889	W119060601	-119.101669	425.0	-0.1	U	0600	425.0	07								N36235600	36.398889	W119064601	-119.112781	422.0	0.1	U	0525	422.0	07								270.0	90.0		02720	03320	02795	03320	200310
US28101	35	17	354.0	174.0	04300	00050	ASP		N33383340	33.642611	W099154070	-99.261306	1337.9	0.1	1343.0		U	06								N33391592	33.654422	W099154070	-99.261306	1344.0	-0.1	1344.0		U	06								360.0	180.0		04300	04300	04300	04300	200405
US28134	29	11	295.0	115.0	03500	00140	COP		N44401200	44.670000	W113204800	-113.346667	6008.0	-0.1	U		U									N44403400	44.676111	W113212500	-113.356944	6003.0	0.1	U		U									310.0	130.0		03500	03500	03500	03500	200401
US28134	34	16	339.0	159.0	02900	00090	GRS		N44400800	44.668889	W113210900	-113.352500	6018.0	-0.7	U		U									N44403600	44.676667	W113211300	-113.353611	5998.0	0.7	U		U									354.0	174.0		02900	02900	02900	02900	200401
US28135	30	12	300.0	120.0	03250	00060	ASP		N37063400	37.109444	W120143502	-120.243061	242.0	-0.2	U		U	01	06	43						N37065600	37.115556	W120150299	-120.250831	237.0	0.2	U		U	01	06							314.6	134.6		03250	03550	03250	03550	200205
US28142	19	01	197.0	17.0	05002	00100	ASP		N31412390	31.689972	W083161675	-83.271319	364.0	-0.2	U		U	01	06	43						N31403546	31.676517	W083162868	-83.274633	356.0	0.2	365.0		U	01	02	06	42	43				192.0	12.0		05002	05002	05002	05002	200608
US28142	33	15	326.0	146.0	03400	00300	GRS		N31405167	31.681019	W083154856	-83.263489	U	U	U		U									N31411767	31.688242	W083161356	-83.270433	U	U	U		U									321.0	141.0		03400	03400	03400	03400	200608
US28155	30	12	302.0	122.0	05000	00150	ASP		N37303031	37.508419	W122294300	-122.495278	32.0	0.7	54.0	0763	35.7	01	06	09	43					N37310642	37.518450	W122302537	-122.507047	66.0	-0.7	59.0	0763	59.0	01	06							317.0	137.0		04237	05000	04237	05000	200603
US28222	33	15	330.0	150.0	03200	00030	CON		N29215314	29.364761	W095201473	-95.337425	U	U	U		U	07								N29222058	29.372383	W095203281	-95.342447	U	U	U		U	07								330.0	150.0		03200	03200	03200	03200	200211
US28237	24	06	246.0	66.0	03677	00075	ASP		N27460447	27.767908	W082372488	-82.623578	5.9	0.0	8.0	0263	5.6	01	06	50						N27454743	27.763175	W082380106	-82.633628	4.7	0.0	7.0	0558	6.7	01	06	50						242.0	62.0		03414	03677	03119	03677	200605
US28237	36	18	4.0	184.0	02864	00150	ASP		N27453824	27.760622	W082372949	-82.624858	4.9	0.0	U		U	01	06	09	50					N27460660	27.768500	W082372969	-82.624914	5.3	0.0	U		U	01	06	09	50					360.0	180.0		02864	02864	02864	02864	200605
US28257	29	11	291.0	111.0	03800	00075	CON		N38572170	38.956028	W094214529	-94.362581	1001.4	-0.2	1004.0		U	01	06	09	50					N38573661	38.960169	W094222944	-94.374844	993.1	0.2	1004.0		U	01	06	09	50					293.4	113.4		03800	03800	03800	03800	200608
US28257	36	18	1.0	181.0	04016	00075	CON		N38572061	38.955725	W094222741	-94.374281	991.6	0.1	998.0		U	01	06	09	43					N38580023	38.966731	W094222440	-94.373444	994.6	-0.1	998.0		U	01	06	09	43					3.0	183.0		04016	04016	04016	04016	200608
US28299	22	04	223.9	43.9	05500	00100	ASP		N30542445	30.906791	W083523460	-83.876278	234.7	0.1	242.0		U	01	02	06	09	14	50			N30534275	30.895208	W083531518	-83.887550	238.7	-0.1	242.0		U	01	06	14	50					220.0	40.0		05500	05500	05500	05500	200609
US28299	32	14	317.0	137.0	05000	00100	ASP		N30535259	30.897942	W083522798	-83.874439	250.0	0.3	250.0		U	07								N30542643	30.907342	W083530983	-83.886064	263.9	-0.3	264.0		U	07								313.0	133.0		05000	05000	05000	05000	200609
US28303	23	05	233.0	53.0	05002	00100	ASP		N35153590	35.259972	W081354049	-81.594580	838.5	-0.1	846.8		U	01	06	50						N35150074	35.250206	W081362621	-81.607281	835.9	0.1	846.8		U	01	06	50						226.8	46.8		05002	05002	05002	05002	200410
US28308	28	10	271.0	91.0	04250	00060	ASP		N47193400	47.326111	W116341700	-116.571389	2125.0	0.0	U		U	01	06	50						N47194700	47.329722	W116351500	-116.587500	2127.0	0.0	U	0715	U	01	06	50						288.0	108.0		04250	04450	03535	04250	200404
US28316	27	09	274.0	94.0	05000	00100	ASP		N41182608	41.307244	W085031891	-85.055253	879.2	-0.2	880.0	0275	U	01	02	06	08	09	15	43		N41182549	41.307081	W085042441	-85.073447	870.4	0.2	880.0		U	01	06	09	43					269.0	89.0		04725	05000	05000	05000	200513
US28343	32	14	322.0	142.0	04400	00060	ASP		N40212162	40.356006	W080414278	-80.695217	1192.3	0.1	1194.0		U	01	06	09	50					N40215195	40.364431	W080422351	-80.706531	1196.1	-0.1	1196.0		U	01	06							314.0	134.0		04400	04400	04400	04400	200604
US28391	29	11	290.0	110.0	05000	00075	ASP		N43343844	43.577344	W116305543	-116.515397	2529.6	0.1	2532.0		U	01	06	50						N43350722	43.585339	W116315062	-116.530728	2536.6	-0.1	2537.0		U	01	06	50						306.0	126.0		05000	05000	05000	05000	200401
US28482	31	13	309.0	129.0	03370	00150	GRS		N40365888	40.616356	W096551957	-96.922103	U	U	U		U									N40372191	40.622753	W096555113	-96.930869	U	U	U		U									313.8	133.8		03370	03370	03370	03370	200305
US28482	35	17	355.0	175.0	04202	00075	CON	012RBWT	N40364371	40.612142	W096552972	-96.924922	1478.8	0.5	1498.0		U	06	43							N40372522	40.623672	W096552943	-96.924842	1499.1	-0.5	1499.0		U	06	43							0.3	180.3		04202	04202	04202	04202	200410
US28487	19	01	194.0	14.0	08098	00100	ASP		N37174715	37.296431	W107030142	-107.050394	7658.7	-0.4	U		U	01	06	09	50					N37163388	37.276078	W107034185	-107.061625	7623.9	0.4	U		U	01	06	09	50					203.8	23.8		08098	08098	08098	08098	200604
US28500	20	02	215.0	35.0	03000	00060	ASP		N36011956	36.022100	W075400958	-75.669328	9.0	0.1	U		U									N36005244	36.014567	W075402443	-75.673453	13.0	-0.1	U		U									204.0	24.0		03000	03000	03000	03000	200011
US28519	22	04	221.0	41.0	05001	00100	ASP		N44031704	44.054733	W070164874	-70.280206	263.8	0.1	270.4		U	01	05	09	50					N44023206	44.042239	W070171701	-70.288058	271.1	-0.1	271.0		U	01	02	05	08	15	50			204.3	24.3		05001	05001	05001	05001	200202
US28519	35	17	345.0	165.0	02750	00075	ASP		N44024290	44.045250	W070164651	-70.279586	288.1	-1.2	U		U	01	06							N44030590	44.051639	W070170654	-70.285150	255.7	1.2	U		U	01	06							328.0	148.0		02750	02950	02750	02993	199805
US28561	21	03	215.0	35.0	06601	00060	ASP		N34390572	34.651589	W106493340	-106.825944	5174.0	0.3	5180.0		U	01	06	45						N34381957	34.638769	W106502925	-106.841458	5193.9	-0.3	5194.0		U	01	06							225.0	45.0		06601	06601	06601	06601	200607
US28570	23	05	227.0	47.0	05500	00100	ASP		N38554457	38.929047	W085533838	-85.893994	580.1	-0.2	580.0		U	01	06	09	50					N38550552	38.918200	W085542679	-85.907442	571.1	0.2	575.0		U	01	06	09	50					224.0	44.0		05500	05500	05500	05500	200413
US28570	27	09	273.9	93.9	01000	00100	GRS		N38555298	38.931383	W085543833	-85.910647	U	U	U	0120	U									N38555299	38.931386	W085545098	-85.914161	U	U	U		U									270.1	90.1		00880	01000	01000	01000	200507
US28570	32	14	317.0	137.0	05502	00100	ASP		N38550554	38.918206	W085542546	-85.907072	571.1	0.2	574.0		U	01	06	09	50					N38554338	38.928717	W085551546	-85.920961	583.1	-0.2	583.0		U	01	06	09	50					314.0	134.0		05502	05502	05502	05502	200413
US28570	36	18	3.8	183.8	01200	00100	GRS		N38554113	38.928092	W085545046	-85.914017	U	U	U	0400	U									N38555299	38.931386	W085545046	-85.914017	U	U	U	0170	U									360.0	180.0		00800	01200	01030	01200	200506
US28577	26	08	256.0	76.0	03600	00050	ASP		N34521500	34.870834	W118121102	-118.203060	U	U	U	0200	U	01	07							N34521500	34.870834	W118125400	-118.215000	U	U	U	0300	U	01	07							270.0	90.0		03400	03600	03300	03600	200606
US28586	22	04	226.0	46.0	04201	00075	ASP		N40365458	40.615161	W083381949	-83.638747	1003.0	0.5	1022.0		U	01	06							N40362262	40.606283	W083385426	-83.648406	1023.0	-0.5	1024.0		U	01	06							219.7	39.7		04201	04201	04201	04201	200004
US28596	36	18	1.0	181.0	03409	00050	ASP		N40263949	40.444303	W088073981	-88.127725	755.0	0.7	U		U	06	47							N40271316	40.453656	W088073994	-88.127761	779.0	-0.7	U	0800	U	06	09	47						359.8	179.8		03409	03409	02609	03409	199803
US28606	21	03	210.0	30.0	03500	00050	ASP		N35242118	35.405883	W102481720	-102.804778	U	U	U		U									N35235120	35.397556	W102483834	-102.810650	U	U	U		U									210.0	30.0		03500	03500	03500	03500	200210
US28654	22	04	222.0	42.0	01975	00075	CON		N41135002	41.230561	W092292942	-92.491506	840.0	-0.2	U		U									N41133636	41.226767	W092294711	-92.496419	837.0	0.2	U		U									224.0	44.0		01975	02575	01975	02575	200506
US28654	31	13	313.0	133.0	04003	00075	CON		N41131565	41.221014	W092291911	-92.488642	835.0	0.0	839.0		U	01	06	09	50					N41134340	41.228722	W092295644	-92.499011	837.0	0.0	U		U	01	06	09	50					315.0	135.0		04003	04603	04003	04003	200506
US28665	23	05	230.0	50.0	05501	00100	ASP		N34000437	34.001214	W080211906	-80.355294	181.8	-0.1	182.0		U	01	06	09	42	50				N33592468	33.990189	W080220376	-80.367711	178.7	0.1	181.0		U	01	06	09	50					223.2	43.2		05501	05501	05501	05501	200608
US28665	32	14	321.0	141.0	03081	00120	GRS		N33592717	33.990881	W080212649	-80.357358	179.0	-0.1	181.0		U									N33594834	33.996761	W080215282	-80.364672	176.0	0.1	181.0		U									314.0	134.0		03081	03081	03081	03081	200608
US28683	23	05	232.0	52.0	06406	00150	ASP		N26353060	26.591833	W081512361	-81.856558	17.1	-0.1	16.0	0399	16.1	06	43							N26344803	26.580008	W081521594	-81.871094	12.8	0.1	15.0	0459	13.2	06	43							228.0	48.0		06007	06406	05947	06406	200305
US28683	31	13	314.0	134.0	04912	00150	ASP		N26345929	26.583136	W081512438	-81.856772	14.9	0.0	15.0		U	06	43							N26353087	26.591908	W081520553	-81.868203	14.0	0.0	15.0	0615	14.0	06	43							310.0	130.0		04912	04912	04297	04912	200305
US28689	36	18	5.0	185.0	08000	00100	CON		N37410123	37.683675	W097130304	-97.217511	1370.0	0.5	1386.0		U	01	06	09	50					N37421899	37.705275	W097124487	-97.212464	1408.0	-0.5	1408.0		U	01	06	09	50					11.0	191.0		08000	08000	08000	08000	200206
US28725	26	08	261.0	81.0	03275	00060	ASP		N45371133	45.619814	W122390056	-122.650156	18.7	0.2	25.0	0762	19.8	06	09	50						N45371594	45.621094	W122394617	-122.662825	25.1	-0.2	25.0		U	06	09	43						278.0	98.0		02513	03275	03275	04135	200602
US28745	23	05	231.0	51.0	06200	00100	ASP		N36401225	36.670069	W088215290	-88.364694	566.0	0.2	567.0		U	01	06	09	50					N36393275	36.659097	W088225109	-88.380858	576.0	-0.2	572.8		U	01	06	09	50					230.0	50.0		06200	06200	06200	06200	200102
US28749	33	15	329.0	149.0	04000	00075	ASP		N44511805	44.855014	W094224419	-94.378942	U	U	U		U	01	06	09	50					N44515307	44.864742	W094230986	-94.386072	1054.8	U	1057.0		U	01	06	09	50					332.0	152.0		04000	04000	04000	04000	200206
US28754	26	08	258.0	78.0	04048	00075	ASP		N39213986	39.361072	W110543404	-110.909456	5871.0	0.8	U		U	01	06							N39213979	39.361053	W110552559	-110.923775	5903.0	-0.8	U		U	01	06							269.9	89.9		04048	04048	04048	04148	200609
US28754	30	12	308.0	128.0	03640	00080	GRS		N39212698	39.357494	W110544459	-110.912386	5872.0	1.2	U		U									N39215443	39.365119	W110551460	-110.920722	5915.0	-1.2	U		U									319.7	139.7		03640	03640	03640	03640	200609
US28754	36	18	4.0	184.0	02079	00056	GRS		N39213400	39.359444	W110552500	-110.923611	5888.1	0.6	U		U									N39215300	39.364722	W110551801	-110.921669	5901.6	-0.6	U		U									15.9	195.9		02079	02079	02079	02079	200609
US28761	21	03	214.0	34.0	03457	00050	ASP		N42063797	42.110547	W111542643	-111.907342	4718.0	0.3	4727.0	0330	4719.5	01	07	47						N42061520	42.104222	W111550061	-111.916836	4727.0	-0.3	4728.0		U	01	07							228.0	48.0		03127	03457	03457	03457	200408
US28761	34	16	345.0	165.0	02437	00030	GVL		N42061040	42.102889	W111544706	-111.913072	4723.0	0.0	4724.0		U									N42063447	42.109575	W111544783	-111.913286	4723.0	0.0	4724.0		U									359.0	179.0		02437	02437	02437	02437	200408
US28805	27	09	271.0	91.0	03001	00075	ASP		N38592499	38.990275	W089093450	-89.159583	537.1	-0.2	U		U	01	06	09						N38592483	38.990231	W089101251	-89.170142	531.7	0.2	U		U	01	06							269.7	89.7		03001	03001	03001	03001	200513
US28805	36	18	1.0	181.0	03752	00100	ASP		N38591423	38.987286	W089100197	-89.167214	532.3	-0.1	U		U	01	06							N38595131	38.997586	W089100224	-89.167289	530.1	0.1	534.0		U	01	06	09	50					359.7	179.7		03752	03752	03752	03752	200513
US28841	26	08	262.0	82.0	03694	00060	ASP		N34052342	34.089839	W078513266	-78.859072	99.0	0.0	99.0		U	07	43							N34051312	34.086978	W078521480	-78.870778	99.0	0.0	99.2	0200	U	07								253.6	73.6		03694	03694	03494	03694	200504
US28843	26L	08R	266.0	86.0	09402	00150	CON		N29593638	29.993439	W095193095	-95.325264	93.4	0.0	95.0		U	02	03	04	05	10	50			N29593630	29.993417	W095211787	-95.354964	95.9	0.0	96.0		U	02	03	04	05	08	15	50		270.0	90.0		09402	09402	09402	09402	200609
US28843	26R	08L	265.8	85.8	09000	00150	CON		N30002586	30.007183	W095194929	-95.330358	95.3	U	97.0		U	02	03	04	05	10				N30002578	30.007161	W095213165	-95.358792	91.6	U	96.0		U	02	03	04	05	10				269.9	89.9		09000	09000	09000	09000	200403
US28843	27	09	266.0	86.0	10000	00150	ASP		N29583941	29.977614	W095180909	-95.302525	85.3	0.1	86.0		U	02	03	04	05	10	50			N29583933	29.977592	W095200279	-95.334108	91.9	-0.1	91.0		U	02	04	05	08	15	50			269.9	89.9		10000	10000	10000	10000	200609
US28843	33L	15R	328.0	148.0	09999	00150	CON		N29574875	29.963542	W095204758	-95.346550	88.2	0.1	91.0		U	03	04	05	50					N29591610	29.987806	W095214103	-95.361397	96.8	-0.1	U		U	02	03	04	05	08	15	50		332.0	152.0		09999	09999	09999	09999	200505
US28843	33R	15L	328.0	148.0	12001	00150	CON		N29573155	29.958764	W095202419	-95.340053	87.5	0.1	89.0		U	02	04	05	08	15				N29591640	29.987889	W095212833	-95.357869	97.5	-0.1	97.0		U	02	04	05	50					332.0	152.0		12001	12001	12001	12001	200609
US28915	25	07	253.0	73.0	05002	00100	ASP		N41204983	41.347175	W082100974	-82.169372	787.0	0.1	791.0		U	01	05	09	50					N41202896	41.341378	W082110917	-82.185881	793.2	-0.1	793.0		U	01	02	05	08	15	50			245.0	65.0		05002	05002	05002	05002	200503
US28972	26	08	262.4	82.4	02825	00100	GRS		N43574203	43.961675	W089464872	-89.780200	U	U	U		U									N43573697	43.960269	W089473328	-89.792578	U	U	U		U									261.1	81.1		02825	02825	02825	02825	200202
US28972	33	15	334.0	154.0	03400	00060	ASP		N43572600	43.957222	W089471217	-89.786714	976.0	-0.3	U		U	01	06							N43575585	43.965514	W089473347	-89.792631	967.5	0.3	U		U	01	06							333.0	153.0		03400	03400	03400	03400	200305
